id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_key,last_update,outcome_name,outcome_description,outcome_price,outcome_point
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists,2025-02-08T01:42:36Z,Over,Kyrie Irving,-154,4.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists,2025-02-08T01:42:36Z,Under,Kyrie Irving,120,4.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-155,4.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,250,6.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-350,3.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,130,5.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,500,7.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-1000,2.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,950,8.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_assists_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,2000,9.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points,2025-02-08T01:42:34Z,Over,Anthony Davis,-120,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points,2025-02-08T01:42:34Z,Under,Anthony Davis,-110,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points,2025-02-08T01:42:34Z,Under,Kyrie Irving,-120,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points,2025-02-08T01:42:34Z,Over,Kyrie Irving,-110,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,350,29.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-250,19.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-1000,14.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,1000,34.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-400,17.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,3000,39.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-125,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,125,24.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,2800,39.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-900,14.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-115,22.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-370,17.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,1000,34.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,-230,19.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,360,29.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_points_alternate,2025-02-08T01:42:36Z,Over,Kyrie Irving,130,24.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds,2025-02-08T01:42:36Z,Over,Anthony Davis,-120,10.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds,2025-02-08T01:42:36Z,Under,Anthony Davis,-110,10.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-120,10.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,1100,16.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,310,13.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,1700,17.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,2500,18.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-575,7.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-320,8.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-190,9.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,-1100,6.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,200,12.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,700,15.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,475,14.5
d002383b27fadb65f5788dfdc0aa339c,basketball_nba,NBA,2025-02-08T20:10:00Z,Dallas Mavericks,Houston Rockets,draftkings,DraftKings,player_rebounds_alternate,2025-02-08T01:42:36Z,Over,Anthony Davis,130,11.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Over,Ty Jerome,148,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Under,Ty Jerome,-200,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Over,Darius Garland,-114,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Under,Darius Garland,-114,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Over,Jordan Poole,-132,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Under,Jordan Poole,100,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Over,Donovan Mitchell,154,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists,2025-02-08T01:45:02Z,Under,Donovan Mitchell,-210,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,-110,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Ty Jerome,150,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Donovan Mitchell,160,3.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,-125,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,650,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Ty Jerome,800,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_assists_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,550,7.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Darius Garland,-110,22.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Darius Garland,-120,22.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Ty Jerome,-130,12.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Ty Jerome,-102,12.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Corey Kispert,-114,15.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Corey Kispert,-114,15.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Donovan Mitchell,-136,30.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Donovan Mitchell,102,30.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Carlton Carrington,108,10.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Carlton Carrington,-144,10.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Max Strus,-136,11.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Max Strus,102,11.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Richaun Holmes,120,9.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Richaun Holmes,-160,9.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Craig Porter Jr,-130,4.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Craig Porter Jr,-102,4.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Kyshawn George,102,16.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Kyshawn George,-136,16.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Evan Mobley,-106,17.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Evan Mobley,-125,17.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Jordan Poole,-118,31.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Jordan Poole,-112,31.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Jaylon Tyson,-125,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Jaylon Tyson,-106,5.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Jarrett Allen,-138,15.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Jarrett Allen,104,15.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Over,Bilal Coulibaly,100,16.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points,2025-02-08T01:45:02Z,Under,Bilal Coulibaly,-132,16.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,-330,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Evan Mobley,200,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Bilal Coulibaly,320,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Corey Kispert,330,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Kyshawn George,430,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jarrett Allen,420,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Ty Jerome,700,19.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Corey Kispert,-175,14.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Ty Jerome,155,14.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Max Strus,310,14.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Carlton Carrington,470,14.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Richaun Holmes,850,14.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,175,24.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Evan Mobley,850,24.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Bilal Coulibaly,1500,24.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Corey Kispert,1400,24.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Donovan Mitchell,3100,44.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,3200,44.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Donovan Mitchell,850,39.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,750,39.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,-240,29.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Donovan Mitchell,-180,29.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,700,29.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Ty Jerome,-440,9.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jaylon Tyson,450,9.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Craig Porter Jr,600,9.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Jordan Poole,210,34.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Donovan Mitchell,240,34.5
f592f9667df5d2b96f41a71c90cddf39,basketball_nba,NBA,2025-02-08T00:13:26Z,Washington Wizards,Cleveland Cavaliers,fanduel,FanDuel,player_points_alternate,2025-02-08T01:45:02Z,Over,Darius Garland,2400,34.5
